PMAID,the_geom,RESERVED1,GIS_AREA,GIS_LENGTH,GIS_EDT_DT,BALLFIELD_,NAME,SPORT_TYPE,FIELD_SURF,FIELD_LIGH,FIELD_ID,OVERLAPPIN,PARK_NAME,FACILITY_I,FACILITY_N,RESERVED2,RESERVED3,NOTES,LINK_1,LINK_2,LINK_3,AMWOID,SHAPE_AREA,SHAPE_LEN
439,"MULTIPOLYGON (((-122.25958124279728 47.514028621026206, -122.25966147190468 47.514027593739286, -122.25975004852444 47.51403274604053, -122.25983725660939 47.514044449236515, -122.25992204386058 47.51406256211044, -122.26000338718748 47.51408686610286, -122.26008030505207 47.51411706794869, -122.26015186931191 47.514152803215545, -122.26021721641916 47.51419364070095, -122.26027555784043 47.514239087634934, -122.26032618957171 47.5142885956258, -122.26036850063385 47.514341567276944, -122.26040198044564 47.51439736339498, -122.26042622498584 47.51445531070246, -122.26044094166971 47.514514709961766, -122.26044595288089 47.5145748444125, -122.26044337221859 47.51461939676538, -122.25992755409831 47.51461560971485, -122.25992781426919 47.51463210406963, -122.25959838431356 47.514630161882856, -122.25953316223095 47.514582430792615, -122.25952206251051 47.51453747901092, -122.25952484183115 47.514378236986516, -122.25957339856892 47.51437862580614, -122.25957544638365 47.514297389406316, -122.25957512041133 47.5142913959185, -122.25957565092143 47.51427707263266, -122.25957802246269 47.51426283520749, -122.25958122206795 47.514203459727334, -122.25957832683588 47.514166408596544, -122.25958124279728 47.514028621026206)))",,39041.77535832,796.95086088,10/21/2014 12:00:00 AM +0000,801,Hutchinson,Baseball,Grass,No,2,Yes,Fred Hutchinson Playfield,1822,Ballfield 02,,,,,,,ATHLFLD-HUTPG,0,0
353,"MULTIPOLYGON (((-122.30073687902245 47.60640463879979, -122.30144065113466 47.606403974093425, -122.3017185331115 47.60640105121788, -122.30171787224639 47.60637796069455, -122.30171701214717 47.60636836315744, -122.30200424739284 47.60636787104002, -122.30204103119733 47.60636780824323, -122.30205402669554 47.606434805599356, -122.30205206532607 47.606498268079065, -122.30205284979294 47.60656518106791, -122.30205296385799 47.6065748781935, -122.30205433531476 47.60669190397319, -122.30205531860246 47.60677585283757, -122.3020540940316 47.60679764708454, -122.30201760996906 47.606797170749935, -122.30201714155487 47.607263628884276, -122.30200373979365 47.607277308481486, -122.30197387004311 47.6072779423215, -122.3018863805708 47.607276942419, -122.30179922388518 47.607271690721134, -122.30171285120389 47.60726221441636, -122.30162307490238 47.607247692445966, -122.30153518599558 47.60722860724441, -122.3014496908519 47.60720506877081, -122.30136708204638 47.607177212641645, -122.30127719573092 47.60714046795136, -122.30119233294232 47.6070986151867, -122.30111312667495 47.607051966535145, -122.3010401677255 47.60700086995668, -122.30097400028616 47.60694570658807, -122.30091511788557 47.606886887899584, -122.3008639597079 47.60682485262551, -122.30082090731746 47.60676006349137, -122.30078628181307 47.60669300376218, -122.30075976791366 47.60662231066007, -122.3007426187224 47.60655030702002, -122.30073496905412 47.606477559047775, -122.30073687902245 47.60640463879979)))",,83919.67896631,1179.13037736,10/21/2014 12:00:00 AM +0000,801,Garfield,Baseball,Grass and Synthetic,Yes,1,Yes,Garfield Playfield,939,Garfield Ballfield 01,,,,,,,ATHLFLD-GARPF,0,0
329,"MULTIPOLYGON (((-122.35379156942425 47.63622215145337, -122.35379499904593 47.6363592218171, -122.35367205786086 47.636357034063764, -122.35361086203311 47.636354958140096, -122.35361070216607 47.63635495307804, -122.35356867033668 47.63635352712246, -122.35350513361682 47.636351370849695, -122.35350430091471 47.6363513423859, -122.35342233831686 47.63634856128401, -122.35338882129861 47.63634742369528, -122.35336261301005 47.636330401221734, -122.35335815373072 47.636327425470704, -122.35335773200732 47.636188580496196, -122.35335103677906 47.636183833751055, -122.35334513351314 47.63617862897421, -122.35334604809073 47.63610986931793, -122.35334630644103 47.636090473833406, -122.35334670411572 47.63606054383203, -122.35332948798492 47.636056860385196, -122.35332800640897 47.6358065604443, -122.35361620801781 47.63580180978558, -122.35370119230753 47.63582102933093, -122.35378252159933 47.63584646745682, -122.35378231042014 47.635852037076624, -122.35379156942425 47.63622215145337)))",,21763.3321698,607.35591794,10/21/2014 12:00:00 AM +0000,801,"Queen Anne, East",Baseball,Grass,No,1,No,East Queen Anne Playground,1805,East Queen Anne Field,,,,,,,ATHLFLD-EQAPG,0,0
497,"MULTIPOLYGON (((-122.39151109777268 47.67251869492124, -122.39169000042247 47.672519414497714, -122.3917653595525 47.67251971776458, -122.39176899693605 47.67282144366104, -122.39176909960878 47.67282206929149, -122.39178367754256 47.67282202010524, -122.39181530575249 47.67285217810331, -122.3918169395948 47.67307384545558, -122.39174570846906 47.67312243945183, -122.39137418875868 47.67312227083955, -122.39137421382756 47.673097826930714, -122.39137422596099 47.67308534724076, -122.39088204612335 47.6730816858058, -122.3908813455139 47.673070397062425, -122.39088094508337 47.673051302714335, -122.3908828199832 47.673015811143536, -122.39088809275741 47.67298047600309, -122.39090363169694 47.67292436587772, -122.39092772355156 47.67286965102049, -122.39096010716736 47.672816924476315, -122.39100043152041 47.6727667577373, -122.39104825952236 47.67271969454881, -122.39110307275878 47.67267624501608, -122.39116427710854 47.67263688007572, -122.39122620436586 47.67260438130022, -122.39129248545011 47.672576070166315, -122.39136250179043 47.67255221088599, -122.39143559995975 47.67253302612424, -122.39151109777268 47.67251869492124)))",,39746.21331296,801.53894073,10/21/2014 12:00:00 AM +0000,801,Ballard,Baseball,Grass,Yes,1,Yes,Ballard Playground,697,Ballfield 01,,,,,,,ATHLFLD-BLPG,0,0
463,"MULTIPOLYGON (((-122.34850531148523 47.541751312611325, -122.34850355194433 47.541733614612625, -122.34830889432789 47.54174310812025, -122.34822875964028 47.54170845732563, -122.34820764541976 47.54156385987297, -122.34818237666765 47.54156497848687, -122.34817540730268 47.54150777779962, -122.34820152582442 47.54150664246117, -122.34820014279302 47.541493710982486, -122.3481650741792 47.54117124113245, -122.34823911195072 47.541166938661355, -122.3483134204439 47.5411672501988, -122.34838737386184 47.54117217312113, -122.34846034939756 47.54118166596944, -122.3485391322183 47.54119737811537, -122.3486151593868 47.54121841319754, -122.34868764879832 47.541244554825404, -122.34875585473833 47.541275534076455, -122.34881907555348 47.54131103226227, -122.34887666086935 47.541350684206826, -122.34892752112606 47.541393615777494, -122.34897176897225 47.541439783656394, -122.34900895855452 47.54148872266223, -122.3490387151343 47.54153993969084, -122.3490607388643 47.54159291868343, -122.34907480781067 47.54164712582624, -122.34908078018996 47.54170201492904, -122.34902909890619 47.54170512782318, -122.34902245173113 47.541705527749116, -122.34890458355277 47.54171220241191, -122.34888599883449 47.54171323113712, -122.34866187491113 47.541725922324034, -122.34858811571411 47.54173009858783, -122.34858976600191 47.541746414438904, -122.34850531148523 47.541751312611325)))",,36108.00880379,772.30029554,10/21/2014 12:00:00 AM +0000,801,Riverview,Baseball,Grass,No,,Yes,Riverview Playfield,,,,,,,,,ATHLFLD-RVPF-N,0,0
373,"MULTIPOLYGON (((-122.3056257061682 47.62066075861782, -122.30565587645792 47.620660835213485, -122.30583993751846 47.620661304774146, -122.30597939582144 47.620661660287595, -122.30597947301746 47.62066166108793, -122.30614598918906 47.620662085494196, -122.3061448577398 47.62063683032746, -122.30649109743212 47.62063956574439, -122.30658288903291 47.62070531962069, -122.30658122600148 47.620933959623294, -122.30653974519623 47.620933821870366, -122.30652198558055 47.62093376298292, -122.30652193235129 47.620933762772346, -122.30651632906319 47.621276250683586, -122.30644550463178 47.62127926708513, -122.30635865302806 47.6212772425799, -122.30627262051566 47.621268946379395, -122.30618839502516 47.62125447375086, -122.30610694373482 47.62123399088667, -122.30602920196324 47.621207732995906, -122.3059560624282 47.621176001603075, -122.30588836499483 47.62113916108538, -122.30582688703089 47.62109763448818, -122.30577233448008 47.621051898666735, -122.3057253337558 47.62100247881005, -122.30571004497247 47.62098347190967, -122.30567602468265 47.62093302557572, -122.30564971353556 47.620880514304645, -122.30563138053601 47.62082647501836, -122.3056212131113 47.62077146026084, -122.30561931519557 47.620716032548366, -122.3056257061682 47.62066075861782)))",,43606.52298382,840.0733149,11/12/2014 12:00:00 AM +0000,801,Miller,Baseball,Synthetic,Yes,1,Yes,Pendleton Miller Playfield,1572,Ballfield 01,,,,,,,ATHLFLD-MLPF,0,0
398,"MULTIPOLYGON (((-122.26040601414665 47.67886386887654, -122.26040781114686 47.678921835724154, -122.2603312639344 47.678924423600584, -122.26021868013368 47.678922315791894, -122.26010686616736 47.67891319273841, -122.25999677842428 47.678897132473274, -122.25988935852607 47.6788742723662, -122.25978552527216 47.67884480794842, -122.25968616678003 47.67880899124001, -122.25959213288789 47.67876712859394, -122.2595042278854 47.67871957807538, -122.2594232036337 47.6786667463988, -122.25934975313463 47.67860908544873, -122.25928450460331 47.678547088414284, -122.25922801609532 47.678481285570435, -122.25918077073403 47.67841223974206, -122.25914317257939 47.67834054148965, -122.25911554317292 47.67826680405781, -122.2590981187888 47.67819165812991, -122.25913285144108 47.67815632549555, -122.25917507690744 47.678124934539056, -122.25922382926778 47.6780982033285, -122.25927799330468 47.6780767433393, -122.25933633001377 47.678061045467174, -122.25939750494523 47.678051468799474, -122.25990988976271 47.67804627166658, -122.26009772156395 47.67804427236018, -122.2600973379443 47.67802782546721, -122.26018398769891 47.67802690229951, -122.26018549524147 47.67804333691666, -122.26030435607314 47.678042071441254, -122.26039189980507 47.67809926481281, -122.2603913361176 47.678179582750595, -122.26041568587748 47.67818036627282, -122.26041527474233 47.67823897789752, -122.2603909190161 47.67823889972798, -122.26039012855666 47.678351462702636, -122.26040242660372 47.678748169893105, -122.26040601414665 47.67886386887654)))",,82250.12286577,1132.8652216,11/12/2014 12:00:00 AM +0000,801,Magnuson,Baseball,Grass,No,10,No,Warren G. Magnuson Park,2214,Mickey Merriam 10,,,,,,,ATHLFLD-MGSPK-W,0,0
460,"MULTIPOLYGON (((-122.39373519736755 47.528545824996115, -122.39432923613666 47.52845354417293, -122.39437119151998 47.52867925161858, -122.39440303151555 47.528676469696705, -122.39442271090763 47.52877978545671, -122.39442254180672 47.528775470490245, -122.39444133705366 47.52887414374849, -122.3944487575266 47.52891310250723, -122.39445008452424 47.528920066245696, -122.39437286954083 47.52897193524667, -122.3941943898008 47.52898578753204, -122.39417992674326 47.528986910150955, -122.39362825677327 47.52916599397095, -122.39359074888259 47.529111242726344, -122.39356235370306 47.52905403096348, -122.39354341530066 47.52899505198194, -122.39353416314032 47.52893502049429, -122.39353470930662 47.52887466396494, -122.39354504714724 47.52881471379474, -122.39356505135514 47.52875589645768, -122.39359447948867 47.528698924697736, -122.393632974911 47.52864448889204, -122.393680071113 47.528593248685176, -122.39373519736755 47.528545824996115)))",,40166.77478132,802.52151472,10/21/2014 12:00:00 AM +0000,801,Lincoln Park,Baseball,Grass,No,3,No,Lincoln Park,615,Ballfield 03,,,,,,,ATHLFLD-LINPK-S,0,0
292,"MULTIPOLYGON (((-122.34048124992022 47.668366416299776, -122.34138590868562 47.66857803671062, -122.34138096002665 47.66858768844773, -122.34138010415936 47.668589357755934, -122.3410859897697 47.66916303395788, -122.34102633905938 47.669156533033295, -122.34096580837469 47.66916545652091, -122.34090391786596 47.66916737359258, -122.34084243213888 47.669162229589276, -122.34078310425774 47.66915017117543, -122.34072762576027 47.66913154215715, -122.34065637982529 47.66909424115184, -122.34059077571264 47.6690524843332, -122.34053142173798 47.66900665890135, -122.3404788682567 47.668957189782546, -122.34048120477823 47.66837762781177, -122.34048124992022 47.668366416299776)))",,45857.92656609,857.37984005,10/21/2014 12:00:00 AM +0000,801,Lower Woodland,Baseball,Grass,Yes,4,No,Woodland Park,618,Ballfield 04,,,,,,,ATHLFLD-WLPK-CLVR-4,0,0
3881,"MULTIPOLYGON (((-122.31391373893267 47.68905537666797, -122.31388878532272 47.68895884302899, -122.31387050941821 47.68886163010826, -122.3138589507515 47.688763948385485, -122.31385950159476 47.68875905999314, -122.31435916741528 47.68875765825224, -122.31435899348418 47.68872944901637, -122.31450315770238 47.688729044408475, -122.31450314818606 47.688709736389065, -122.31466792258709 47.68870874433446, -122.31466818126461 47.688750667792725, -122.31469026387136 47.68876387026643, -122.3147458878416 47.68876371394847, -122.31474341975371 47.68887359365641, -122.31470889047658 47.68887324006631, -122.31470890081107 47.68887364925058, -122.31470901271048 47.688873648695605, -122.31470905104214 47.68887989952716, -122.31470959372702 47.68896809028928, -122.31468825155265 47.688968150012165, -122.31467593383235 47.68896818418389, -122.3146778102494 47.689273108454465, -122.31461116151775 47.689273294684114, -122.3146116083557 47.689345885802815, -122.31458248029986 47.68934507333676, -122.3145148018896 47.68934043652711, -122.31444793574381 47.68933199122175, -122.31437478972842 47.68931812991891, -122.3143747830436 47.689318129106134, -122.31431571999411 47.68930315095605, -122.31423267515373 47.689275711859715, -122.31415478799613 47.68924207679744, -122.31408306818027 47.68920268178858, -122.31401844541044 47.68915803751903, -122.31396175738399 47.689108722720505, -122.31391373893267 47.68905537666797)))",,37416.74830433,819.06834772,10/21/2014 12:00:00 AM +0000,801,Maple Leaf,Baseball,Grass,No,1,No,Maple Leaf Playground,685,Ballfield 01,,,,,,,ATHLFLD-MLPG-1,0,0
307,"MULTIPOLYGON (((-122.3276944136381 47.67985059231226, -122.32721714449602 47.67982557251139, -122.32719107737219 47.67982420592968, -122.32718977664275 47.67985152418192, -122.32693955496227 47.679840707740006, -122.32694334159483 47.6798112140474, -122.3268709782868 47.67980741900343, -122.3268456727798 47.679785646527264, -122.32684931452671 47.67974031090372, -122.32684816854119 47.67974043657656, -122.32683008953066 47.67973970108137, -122.3268112636657 47.67973893489063, -122.32681646486627 47.67968157900373, -122.32678036604061 47.6796785509094, -122.32678522027018 47.679625019292544, -122.32682485445913 47.67962665793473, -122.3268297785749 47.679572361634975, -122.3268615650715 47.679573665022474, -122.32686269249892 47.67957377438944, -122.32686331167086 47.679566071956216, -122.3268677685159 47.67951693201473, -122.32688889076977 47.679284014720075, -122.32689388147654 47.67922897986684, -122.32691829070787 47.679229310310504, -122.32698592195953 47.67923282803764, -122.32705288237484 47.6792401460903, -122.32711870456419 47.67925121338782, -122.32719603721348 47.679269469025954, -122.32726006616241 47.67928930757659, -122.3273213076467 47.67931281984219, -122.32737930060304 47.679339828809546, -122.32744849265065 47.67937942824529, -122.32751071298038 47.67942399239656, -122.32756518513045 47.679472965150545, -122.32761122932236 47.67952573537825, -122.32764827094434 47.67958164456015, -122.32767584772306 47.67963999500359, -122.32769361549344 47.67970005854895, -122.32770135249514 47.67976108565608, -122.32769896214148 47.67982231475786, -122.32769597501715 47.679842306266686, -122.32769456264396 47.67984984458574, -122.32769380221231 47.67984980508081, -122.3276944136381 47.67985059231226)))",,37681.36362899,814.28612656,10/21/2014 12:00:00 AM +0000,801,Green Lake,Baseball,Grass,No,3,Yes,Green Lake Park,693,Green Lake Ballfield 03,,,,,,,ATHLFLD-GLKPK,0,0
251,"MULTIPOLYGON (((-122.37927048864452 47.69498131342004, -122.37932864582085 47.69498068918131, -122.37936313865019 47.694980319350165, -122.37940006783104 47.694979922756005, -122.37939989695249 47.694979822517816, -122.37939951529668 47.694965521102176, -122.37952564696882 47.69496398634272, -122.37952499311426 47.69493946628304, -122.37967649819416 47.69493784081858, -122.37967741838466 47.694976946338215, -122.37978120054433 47.69497583237616, -122.37983108568635 47.695004486573936, -122.37983285329686 47.69507930524916, -122.37983296558261 47.695084061794994, -122.37987472891979 47.69508361204755, -122.37987694875387 47.695177557621165, -122.37985594107263 47.69517780309853, -122.37985816228996 47.69526100903625, -122.3798371535374 47.69526126442002, -122.3798384894456 47.69531782134838, -122.37985087342251 47.69584212677327, -122.3798287651416 47.695843099672, -122.37978504779454 47.69584422363077, -122.37978052820068 47.695844279556894, -122.37977090034832 47.695844357113835, -122.37976900713915 47.69584436750803, -122.37976718721599 47.695844377807454, -122.37976161209265 47.69584438328222, -122.37975854473332 47.69584438711699, -122.37974840839018 47.69584434832396, -122.37964829917466 47.695840889175045, -122.37954895014083 47.69583188510108, -122.37944027978916 47.695815454079835, -122.37933428608312 47.695792391955955, -122.37923185480092 47.69576289145806, -122.37913384194606 47.69572719911951, -122.37904106659275 47.69568561321773, -122.37895430404068 47.6956384812814, -122.37887427933559 47.695586197185754, -122.37880166121 47.69552919786068, -122.37873705649486 47.695467959639, -122.37868100504886 47.695402994275454, -122.3786687415385 47.69538672097534, -122.37862693590445 47.69532303388913, -122.37859326317717 47.69525718680407, -122.37856796489943 47.69518965211871, -122.3785512225319 47.695120914336925, -122.37854463243853 47.69507203940056, -122.37854237202264 47.69502298610644, -122.37854334191574 47.694989113218185, -122.37924743969265 47.69498156038556, -122.37927048864452 47.69498131342004)))",,82375.93874288,1181.23911767,10/21/2014 12:00:00 AM +0000,801,Soundview,Baseball,Grass,No,1,Yes,Soundview Playfield,714,Ballfield 01,,,,,,,ATHLFLD-SVPF-L,0,0
458,"MULTIPOLYGON (((-122.36916079762264 47.532082126057645, -122.36962850019779 47.53204026164303, -122.36978909053605 47.53203927304455, -122.36979797675947 47.53202065494723, -122.36987409775807 47.53201996286607, -122.36987519053653 47.53205833114972, -122.36992620937919 47.532058066676534, -122.36992740061456 47.53206972489674, -122.3699819636258 47.532069871270224, -122.37003528808192 47.53210373852498, -122.37003604194533 47.53214133052502, -122.37005648676408 47.53214319058891, -122.37005532387852 47.53217627894197, -122.37006165592364 47.53217758050679, -122.37011048467092 47.53217908003666, -122.37010903850837 47.53224391161462, -122.37007910554729 47.53224341057082, -122.37007684579802 47.532330969384354, -122.37007641690761 47.53234255145864, -122.37006235637654 47.53258156029655, -122.37004517943134 47.5325945456658, -122.37003149062564 47.532609310527505, -122.37002168390819 47.53262542996853, -122.37001604150731 47.53264244009225, -122.37001472580828 47.532659851368955, -122.36999182442533 47.53266050566368, -122.3699853186362 47.532660611646016, -122.36989487764481 47.53265840850559, -122.36980536479682 47.53264938300173, -122.36971789862208 47.532633647914935, -122.3696335720735 47.53261139986684, -122.36955343886837 47.53258291686314, -122.36947850032077 47.532548554819314, -122.36940969282857 47.53250874311294, -122.36938424539558 47.53249151763539, -122.3693248074653 47.5324443876712, -122.3692736035025 47.53239301566338, -122.36923128780634 47.532338058083624, -122.36919840108932 47.53228021722073, -122.36917536356904 47.532220232205844, -122.36916246959979 47.53215886956698, -122.36915964839844 47.53212051765018, -122.36916079762264 47.532082126057645)))",,40760.32065102,811.93942161,10/21/2014 12:00:00 AM +0000,801,"Hughes, E.C.",Baseball,Grass,No,1,Yes,E.C. Hughes Playground,1819,EC Hughes Ballfield 1,,,,,,,ATHLFLD-ECHPG,0,0
418,"MULTIPOLYGON (((-122.32000051570417 47.56003821602145, -122.32000003308943 47.560039001391466, -122.32001666711642 47.56004262876602, -122.32000838295716 47.560060032023536, -122.32001374809133 47.56006966364572, -122.3200170862582 47.56007970610528, -122.32001833283189 47.560089964986474, -122.32001746367814 47.56010024168371, -122.31999707315109 47.560149612442466, -122.31996711151676 47.56019669392038, -122.31992811702231 47.56024064028069, -122.31992180590319 47.560245456630476, -122.31991435699328 47.56024945963424, -122.31990599578646 47.560252528112706, -122.31989697539383 47.560254569176564, -122.31988756888163 47.560255521038556, -122.3198712497027 47.560270657097846, -122.31986894172964 47.56027328435591, -122.31986601067311 47.56027560961826, -122.31986254094733 47.56027756591744, -122.31985863248016 47.560279096912154, -122.31985439783526 47.56028015850982, -122.3198499589702 47.560280720136475, -122.31984544372406 47.56028076561731, -122.31984098213574 47.56028029364244, -122.31980475677483 47.56028641745099, -122.3197675250568 47.56028832299282, -122.31973035119962 47.560285955800616, -122.31969146923635 47.56027781808597, -122.31954133108245 47.560246396705715, -122.31946843071856 47.56023051095449, -122.319477294511 47.560191680555675, -122.31901973121717 47.56007606453119, -122.31904368481645 47.560025454767484, -122.31907476421571 47.55997665239953, -122.31911267742748 47.5599301158894, -122.3191570682684 47.55988628241193, -122.31920751970588 47.55984556374791, -122.31927188107649 47.55980339484704, -122.31934272727827 47.55976629390471, -122.31941919199674 47.559734714588224, -122.31950034021995 47.5597090430462, -122.3195851796714 47.55968959318706, -122.31967267294264 47.559676602840916, -122.31976175017769 47.55967023085178, -122.31985132215382 47.559670555135334, -122.31994155756051 47.55967772042753, -122.32003003997193 47.559691680659235, -122.32011565627111 47.55971226020972, -122.31997484961529 47.5600080955314, -122.31998250502613 47.560012882738825, -122.31998896723859 47.56001841766691, -122.31999407895852 47.56002456559254, -122.3199977157634 47.56003117687186, -122.31999978913085 47.56003809058266, -122.32000051570417 47.56003821602145)))",,40702.77720314,808.11644688,10/21/2014 12:00:00 AM +0000,801,Maple Wood,Baseball,Grass,No,2,Yes,Maple Wood Playfield,1747,Field 02,,,,,,,ATHLFLD-MWPF,0,0
467,"MULTIPOLYGON (((-122.32308781977338 47.527552620595294, -122.32316523687399 47.5275494368186, -122.32324274850036 47.52755128562648, -122.32331964316505 47.527558150048506, -122.32340535817855 47.52757195264627, -122.32348835099754 47.52759198254609, -122.32356763859781 47.527618002500894, -122.32364228183823 47.527649704313134, -122.32371139658419 47.52768671248492, -122.32377416417935 47.5277285886654, -122.32382984114224 47.527774836842454, -122.32387776797285 47.52782490921742, -122.32391737696464 47.527878212693366, -122.32394819892977 47.527934115899725, -122.32396986875742 47.527991956670476, -122.32398212973976 47.52805104988716, -122.323984836614 47.528110695593924, -122.32397930684593 47.52816297051719, -122.32347909580379 47.5281623349112, -122.32347794420642 47.528162333823275, -122.3231208127853 47.52816108648614, -122.3230857598504 47.52814031993269, -122.3230655117835 47.52807900462544, -122.32305520212005 47.5280165635832, -122.3230549524667 47.52795373353998, -122.32305813410713 47.527915511628024, -122.32305727703455 47.527870240283455, -122.32308380361869 47.527870177614815, -122.32308275426335 47.527855538587474, -122.32308452288605 47.52775478197787, -122.32308475109919 47.52772735898471, -122.32308781977338 47.527552620595294)))",,41645.1519338,805.02551299,10/21/2014 12:00:00 AM +0000,801,South Park,Baseball,Grass,No,2,Yes,South Park Playground,1750,Field 02 (NE),,,,,,,ATHLFLD-SPKPG,0,0
397N,"MULTIPOLYGON (((-122.3030156087167 47.595341266813335, -122.30312277306608 47.5953346004584, -122.30323038907437 47.595334369855244, -122.3033376137112 47.59534057681033, -122.30344762471405 47.59535378017602, -122.30355537953257 47.59537375863483, -122.30365996829421 47.59540034349095, -122.30376050785671 47.595433310264546, -122.30385614926438 47.595472380587104, -122.30394608491608 47.59551722455156, -122.30402955538398 47.59556746349771, -122.30410585582607 47.595622673209284, -122.30417434193777 47.59568238749556, -122.30423443539271 47.59574610212749, -122.30428562872683 47.59581327909519, -122.30432748962383 47.595883351150405, -122.30435966456702 47.595955726596195, -122.30437883997648 47.59601720208551, -122.30439102170348 47.596079488331604, -122.30439613863267 47.596142221844424, -122.30429314309039 47.59615439569849, -122.30426024590622 47.59616071616803, -122.30418791830121 47.59616792699406, -122.3041273410517 47.59616720428854, -122.30406721741167 47.596172261298996, -122.30400874658525 47.596182997160184, -122.3039793596517 47.596189949566444, -122.30387822841821 47.596213535162406, -122.30377505956714 47.59623266149235, -122.30367028236118 47.59624724897547, -122.30358198524374 47.59624827055525, -122.30358274803882 47.59627842883232, -122.30341730955817 47.59630199901955, -122.30311941132678 47.59630544534607, -122.30303314366175 47.59626935421106, -122.30294762542043 47.59612405252255, -122.30294826289199 47.595794965616335, -122.30298397651941 47.59579471113471, -122.30298194274522 47.59577586017476, -122.30298473765129 47.59560448509195, -122.3029874898671 47.595597069953776, -122.3029920673646 47.59559007976215, -122.30299833661788 47.595583718420436, -122.30300611475276 47.59557817148834, -122.30301517488144 47.595573600769356, -122.3030156087167 47.595341266813335)))",,95818.47193408,1218.06077005,10/21/2014 12:00:00 AM +0000,801,Judkins,Baseball,Grass,No,1,Yes,Judkins Park and Playfield,638,Ballfield 01,,,,,,,ATHLFLD-JKPK-U,0,0
353,"MULTIPOLYGON (((-122.30030567328089 47.60755496072379, -122.30024282586994 47.60752078462377, -122.30024360941435 47.60746010096333, -122.30023468138795 47.60736729812496, -122.30023361894037 47.607338951915146, -122.30023399641685 47.6073380915285, -122.30024539817542 47.607312432761404, -122.30025204881495 47.60728546965302, -122.30025793537365 47.60725532641149, -122.30026523844448 47.607203753514256, -122.3002846409156 47.60720350876233, -122.30028352051085 47.60701045183465, -122.30028328271834 47.60696959864127, -122.3002831452567 47.60694584736026, -122.30036740821285 47.60694389694919, -122.3004515150641 47.606947875012, -122.30053455627912 47.606957738529914, -122.30061563384932 47.606973380838866, -122.30062407169571 47.60697537079476, -122.30064079798373 47.60697952445514, -122.30071866860719 47.60700275410346, -122.30079250937476 47.607031376339364, -122.30086150658266 47.60706507575694, -122.30092489989703 47.607103481001054, -122.30098199073241 47.607146168859245, -122.30103214994993 47.60719266892498, -122.30107482479045 47.607242468781195, -122.30110954496635 47.60729501964649, -122.3011359278447 47.60734974242247, -122.30115368266472 47.607406034074835, -122.3011626137429 47.60746327427865, -122.30116370668527 47.607496777863446, -122.30116177103486 47.60753026402411, -122.30091504441003 47.607530329507085, -122.30091499631871 47.60755390596278, -122.30030567328089 47.60755496072379)))",,40338.45969842,800.23540523,10/21/2014 12:00:00 AM +0000,801,Garfield,Baseball,Grass,Yes,3,Yes,Garfield Playfield,941,Garfield Ballfield 03,,,,,,,ATHLFLD-GARPF,0,0
